Time,X,Y,Z,Gas1L,Gas1R
44600,1.8187288046,0.2267960757,0.3034286499,18575,18427
44700,1.8187916279,0.2258708626,0.3025452793,18575,18427
44800,1.8197346926,0.2248609960,0.2999951839,18575,18420
44900,1.8208990097,0.2283436954,0.3004905879,18575,18420
45000,1.8214595318,0.2286262959,0.3015525639,18575,18420
45100,1.8217478991,0.2307096869,0.3004997075,18578,18420
45200,1.8226126432,0.2405146658,0.2985708117,18578,18420
45300,1.8226602077,0.2552972436,0.2992929518,18578,18425
45400,1.8228234053,0.2742575705,0.2983568013,18578,18425
45500,1.8217904568,0.2937979996,0.2974292636,18578,18425
45600,1.8205562830,0.3100477755,0.2963689268,18580,18425
45700,1.8190602064,0.3186223805,0.2994535267,18580,18425
45800,1.8176764250,0.3243267834,0.2997691929,18580,18426
45900,1.8176035881,0.3236018419,0.2999317050,18580,18426
