Time,X,Y,Z
17370,1.4648675919,2.1207840443,0.0129035776
17380,1.4689671993,2.1208763123,0.0128071159
17391,1.4659748077,2.1196963787,0.0128505258
17401,1.4633982182,2.1160163879,0.0128123295
17410,1.4651103020,2.1134915352,0.0127699086
17420,1.4654068947,2.1094782352,0.0127399750
17431,1.4668433666,2.1073479652,0.0119870342
17442,1.4677599669,2.1064863205,0.0118789626
17451,1.4682649374,2.1046235561,0.0117439805
17461,1.4682729244,2.1044747829,0.0116170812
17471,1.4710808992,2.1041491032,0.0114907902
17481,1.4711047411,2.1041612625,0.0119777378
17490,1.4708580971,2.1027925014,0.0118668918
17501,1.4703248739,2.1024417877,0.0117353443
17510,1.4705009460,2.0991661549,0.0116054630
17520,1.4704470634,2.0992848873,0.0116279516
17531,1.4704457521,2.0992860794,0.0114851175
17541,1.4693288803,2.0985641479,0.0113236876
17550,1.4704958200,2.0983691216,0.0111466963
17560,1.4691265821,2.0978479385,0.0109859910
