Time,X,Y,Z,Zrange,Gas1L,Gas1R
19170,1.9183098078,0.4107375443,0.3205853999,320,19060,18839
19180,1.9180625677,0.4123271704,0.3196692169,320,19060,18839
19190,1.9180028439,0.4150687456,0.3182274401,320,19060,18839
19200,1.9188454151,0.4174312651,0.3143720627,312,19060,18839
19210,1.9185458422,0.4183803499,0.3137413263,312,19060,18839
19220,1.9185013771,0.4199606478,0.3127598166,312,19060,18839
19230,1.9185097218,0.4219341576,0.3116416931,312,19060,18839
19240,1.9193429947,0.4228357971,0.3101731241,309,19060,18839
19250,1.9195585251,0.4257474840,0.3088752031,309,19060,18839
19260,1.9195003510,0.4279055595,0.3078180254,309,19060,18839
19270,1.9201797247,0.4291917980,0.3071386218,309,19060,18839
19280,1.9199968576,0.4304526150,0.3065169454,310,19060,18839
19290,1.9198151827,0.4326750636,0.3070417345,310,19060,18839
19300,1.9194653034,0.4338625073,0.3065489829,310,19060,18839
19310,1.9200553894,0.4370296299,0.3055214286,310,19060,18839
19320,1.9196978807,0.4381797910,0.3052555025,310,19060,18839
19330,1.9202878475,0.4403516948,0.3027024269,300,19060,18839
19340,1.9202041626,0.4413846433,0.3023206592,300,19060,18839
19350,1.9202677011,0.4428162575,0.3018598855,300,19060,18839
19360,1.9204005003,0.4448309541,0.3012877405,300,19060,18839
19370,1.9191546440,0.4472187757,0.2991456389,297,19060,18839
19380,1.9199728966,0.4495484829,0.2985800207,297,19058,18839
19390,1.9200325012,0.4511349797,0.2981873453,297,19058,18839
19400,1.9200369120,0.4526173174,0.2978552282,297,19058,18839
19410,1.9199227095,0.4533996880,0.2977685630,297,19058,18839
19420,1.9199233055,0.4577636123,0.2958298326,295,19058,18839
19430,1.9197657108,0.4592085779,0.2956075966,295,19058,18839
19440,1.9203207493,0.4613738656,0.2952541709,295,19058,18839
19450,1.9202175140,0.4621080458,0.2953757048,295,19058,18839
19460,1.9202481508,0.4652828276,0.2940137386,293,19058,18839
19470,1.9201999903,0.4660221934,0.2940644324,293,19058,18839
19480,1.9201898575,0.4692133367,0.2935365438,293,19058,18839
19490,1.9194707870,0.4711070061,0.2933195233,293,19058,18839
19500,1.9194817543,0.4718403220,0.2936122715,289,19058,18839
19510,1.9196120501,0.4736811817,0.2915909290,289,19058,18839
19520,1.9198454618,0.4769254923,0.2911258042,289,19058,18839
19530,1.9201058149,0.4783221185,0.2911508679,289,19058,18839
19540,1.9196394682,0.4809449613,0.2908200026,289,19058,18839
19550,1.9197659492,0.4823351204,0.2909792364,291,19058,18839
19560,1.9197881222,0.4837119579,0.2910519242,291,19058,18839
19570,1.9198006392,0.4869096279,0.2907326519,291,19058,18839
19580,1.9190970659,0.4882868826,0.2909527421,291,19058,18839
19590,1.9191128016,0.4903256893,0.2913749516,292,19058,18839
19600,1.9191602468,0.4912039638,0.2917020321,292,19058,18839
19610,1.9186632633,0.4944402575,0.2915444076,292,19058,18839
19620,1.9188840389,0.4970982373,0.2914561033,292,19058,18839
19630,1.9191403389,0.5002925992,0.2911334336,292,19058,18839
19640,1.9192640781,0.5014384389,0.2936251462,296,19058,18837
19650,1.9187221527,0.5035304427,0.2939417064,296,19058,18837
19660,1.9180328846,0.5056064725,0.2942806482,296,19058,18837
19670,1.9180387259,0.5085539818,0.2942657769,296,19058,18837
19680,1.9186141491,0.5103667974,0.2940221131,293,19058,18837
19690,1.9185258150,0.5122845173,0.2943923473,293,19058,18837
19700,1.9176905155,0.5137951374,0.2949470878,293,19058,18837
19710,1.9177862406,0.5165680051,0.2950114012,293,19058,18837
19720,1.9177613258,0.5180495381,0.2955763042,298,19058,18837
19730,1.9179117680,0.5205644965,0.2967682481,298,19058,18837
19740,1.9172204733,0.5219129324,0.2974091768,298,19058,18837
19750,1.9174546003,0.5249355435,0.2974531353,298,19058,18837
19760,1.9167392254,0.5268257856,0.2979846001,298,19058,18837
19770,1.9159965515,0.5286259651,0.2978906631,297,19058,18837
19780,1.9161858559,0.5310825706,0.2980690300,297,19058,18837
19790,1.9170057774,0.5324263573,0.2985127568,297,19058,18837
19800,1.9162577391,0.5343104601,0.2989644110,297,19058,18837
19810,1.9163028002,0.5363537669,0.3007053435,303,19058,18837
19820,1.9155342579,0.5386829972,0.3010507822,303,19058,18837
19830,1.9155976772,0.5411437154,0.3012380302,303,19058,18837
19840,1.9155035019,0.5423466563,0.3018885255,303,19058,18837
19850,1.9155297279,0.5439392328,0.3023343980,303,19058,18837
19860,1.9158997536,0.5467828512,0.3022819459,302,19058,18837
19870,1.9161843061,0.5490599871,0.3025625646,302,19058,18837
19880,1.9165301323,0.5515884161,0.3025881350,302,19065,18837
19890,1.9164403677,0.5525233746,0.3034901023,302,19065,18837
19900,1.9147278070,0.5548057556,0.3027598858,301,19065,18837
19910,1.9146146774,0.5568031669,0.3029203713,301,19065,18837
19920,1.9144155979,0.5594925880,0.3029324412,301,19065,18837
19930,1.9150141478,0.5613060594,0.3030314744,301,19065,18837
19940,1.9147076607,0.5631207228,0.3032787740,303,19065,18837
19950,1.9145069122,0.5648176074,0.3033453226,303,19065,18837
19960,1.9143809080,0.5665189028,0.3034943938,303,19065,18837
19970,1.9152094126,0.5682463646,0.3035023808,303,19065,18837
19980,1.9151792526,0.5704228878,0.3034650087,303,19065,18837
19990,1.9152356386,0.5726695657,0.3036226034,304,19065,18837
20000,1.9150321484,0.5741183162,0.3038522303,304,19065,18837
20010,1.9158631563,0.5764777064,0.3036094606,304,19065,18837
20020,1.9154379368,0.5775640607,0.3041049540,304,19065,18837
20030,1.9159315825,0.5794900656,0.3040182889,304,19065,18837
20040,1.9148163795,0.5808258057,0.3043113649,304,19065,18837
20050,1.9140123129,0.5833853483,0.3042033911,304,19065,18837
20060,1.9130522013,0.5846680403,0.3043860197,304,19065,18837
20070,1.9126405716,0.5874646306,0.3041760921,304,19065,18837
20080,1.9118835926,0.5885751843,0.3045366108,305,19065,18837
20090,1.9132031202,0.5906150937,0.3046628833,305,19065,18837
20100,1.9124867916,0.5893814564,0.3048629761,305,19065,18837
20110,1.9117487669,0.5970069170,0.3050149977,305,19065,18837
20120,1.9125465155,0.5960077643,0.3053961396,306,19065,18837
20130,1.9135633707,0.5972774625,0.3055452406,306,19065,18836
20140,1.9134888649,0.5963582397,0.3055979609,306,19065,18836
20150,1.9121985435,0.6028444171,0.3055707216,306,19065,18836
20160,1.9122037888,0.6019329429,0.3056415021,306,19065,18836
20170,1.9112447500,0.6045259237,0.3090719879,315,19065,18836
20180,1.9112530947,0.6019086838,0.3092575967,315,19065,18836
20190,1.9091570377,0.6087098122,0.3093842864,315,19065,18836
20200,1.9088883400,0.6073901653,0.3095416725,315,19065,18836
20210,1.9085029364,0.6108196378,0.3123594224,317,19065,18836
20220,1.9096026421,0.6096544862,0.3127938807,317,19065,18836
20230,1.9088228941,0.6095420718,0.3130325973,317,19065,18836
20240,1.9095357656,0.6079009175,0.3134169281,317,19065,18836
20250,1.9088596106,0.6084228158,0.3136565089,314,19065,18836
20260,1.9081472158,0.6092692614,0.3135977983,314,19065,18836
20270,1.9079504013,0.6113194823,0.3138908446,314,19065,18836
20280,1.9062089920,0.6120916605,0.3139707446,314,19065,18836
20290,1.9058285952,0.6110070944,0.3141487837,314,19065,18836
20300,1.9053969383,0.6103299260,0.3126426041,311,19065,18836
20310,1.9037119150,0.6144359708,0.3127107918,311,19065,18836
20320,1.9035632610,0.6130104065,0.3127791286,311,19065,18836
20330,1.9013441801,0.6163152456,0.3126940131,311,19065,18836
20340,1.8995220661,0.6190009117,0.3124285340,313,19065,18836
20350,1.8984990120,0.6186765432,0.3123558760,313,19065,18836
20360,1.8942047358,0.6241998672,0.3120108545,313,19065,18836
20370,1.8962594271,0.6197181940,0.3123274148,313,19065,18836
20380,1.8941417933,0.6207837462,0.3121387959,311,19070,18836
20390,1.8936082125,0.6201463342,0.3113432527,311,19070,18836
20400,1.8902412653,0.6230586171,0.3110082448,311,19070,18836
20410,1.8909205198,0.6211292148,0.3110938072,311,19070,18836
20420,1.8875764608,0.6239677668,0.3107209504,311,19070,18836
20430,1.8884594440,0.6221414804,0.3082892895,305,19070,18836
20440,1.8877186775,0.6219812036,0.3080534935,305,19070,18836
20450,1.8849489689,0.6222895384,0.3076060712,305,19070,18836
20460,1.8841447830,0.6221410632,0.3074142039,305,19070,18836
20470,1.8826056719,0.6212402582,0.3061062098,305,19070,18836
20480,1.8804218769,0.6226581931,0.3057263792,305,19070,18836
20490,1.8794866800,0.6229462028,0.3054898977,305,19070,18836
20500,1.8775366545,0.6243002415,0.3051364422,305,19070,18836
20510,1.8749674559,0.6203457713,0.3045703173,305,19070,18836
20520,1.8753627539,0.6200398803,0.3034206629,302,19070,18836
20530,1.8726935387,0.6206501126,0.3029534519,302,19070,18836
20540,1.8721129894,0.6196995974,0.3027826250,302,19070,18836
20550,1.8676410913,0.6202772260,0.3020403087,302,19070,18836
20560,1.8667918444,0.6210221648,0.3007819951,299,19070,18836
20570,1.8652827740,0.6195966601,0.3004428148,299,19070,18836
20580,1.8645373583,0.6191158891,0.3002881110,299,19070,18836
20590,1.8619141579,0.6196688414,0.2998678684,299,19070,18836
20600,1.8602607250,0.6196683049,0.2996279597,299,19070,18836
20610,1.8577812910,0.6198613644,0.2989985347,299,19070,18836
20620,1.8575971127,0.6195383072,0.2990390658,299,19070,18836
20630,1.8542842865,0.6177634597,0.2986026108,299,19070,18836
20640,1.8538080454,0.6184802651,0.2987818718,299,19070,18836
20650,1.8515948057,0.6188454032,0.2946741879,289,19070,18836
20660,1.8504000902,0.6187199354,0.2944670618,289,19070,18836
20670,1.8491716385,0.6186385751,0.2942892909,289,19070,18836
20680,1.8467198610,0.6184802651,0.2938424647,289,19070,18836
20690,1.8451931477,0.6174539328,0.2934873104,293,19070,18836
20700,1.8427232504,0.6168980002,0.2931104600,293,19070,18836
20710,1.8413029909,0.6173056960,0.2929932177,293,19070,18836
20720,1.8386464119,0.6162037849,0.2925862968,293,19070,18836
20730,1.8381679058,0.6179210544,0.2929680347,293,19070,18836
20740,1.8353338242,0.6162337065,0.2923442721,292,19070,18836
20750,1.8344105482,0.6173192859,0.2924937308,292,19070,18836
20760,1.8321428299,0.6161281466,0.2922379375,292,19070,18836
20770,1.8302147388,0.6157286167,0.2921015620,292,19070,18836
20780,1.8281623125,0.6159878969,0.2929556072,294,19070,18836
20790,1.8266372681,0.6163859367,0.2931070626,294,19070,18836
20800,1.8239406347,0.6140525341,0.2928625047,294,19070,18836
20810,1.8221461773,0.6154863834,0.2933635414,294,19070,18836
20820,1.8202400208,0.6150215268,0.2934983969,296,19070,18836
20830,1.8186039925,0.6155695319,0.2947966456,296,19070,18836
20840,1.8163827658,0.6141639948,0.2948848307,296,19070,18836
20850,1.8147944212,0.6147885919,0.2952792645,296,19070,18836
20860,1.8123899698,0.6142602563,0.2955045998,296,19070,18836
20870,1.8108111620,0.6146879196,0.2960703969,296,19070,18836
20880,1.8086103201,0.6132010818,0.2962058783,296,19060,18836
20890,1.8073626757,0.6149456501,0.2968568802,296,19060,18836
20900,1.8052331209,0.6144690514,0.2971706688,296,19060,18836
20910,1.8036847115,0.6151232123,0.2977925837,298,19060,18836
20920,1.8007241488,0.6115549803,0.2977632582,298,19060,18836
20930,1.7995638847,0.6144117117,0.2986436486,298,19060,18836
20940,1.7981643677,0.6159943342,0.2992902696,298,19060,18836
20950,1.7958495617,0.6144913435,0.2995016575,298,19060,18836
20960,1.7937397957,0.6140257120,0.2996417880,299,19060,18836
20970,1.7919174433,0.6145306230,0.3000884056,299,19060,18836
20980,1.7900648117,0.6139494181,0.3003595173,299,19060,18836
20990,1.7882640362,0.6144278049,0.3007820249,299,19060,18836
21000,1.7864578962,0.6148230433,0.3023174405,304,19060,18836
21010,1.7840006351,0.6133546829,0.3025111258,304,19060,18836
21020,1.7825555801,0.6148572564,0.3031388223,304,19060,18836
21030,1.7803661823,0.6136743426,0.3032726049,304,19060,18836
21040,1.7789235115,0.6152416468,0.3039539754,308,19060,18836
21050,1.7768279314,0.6142160892,0.3057507873,308,19060,18836
21060,1.7749395370,0.6149085164,0.3062718213,308,19060,18836
21070,1.7722681761,0.6137731671,0.3064506054,308,19060,18836
21080,1.7716362476,0.6165109277,0.3073792160,308,19060,18836
21090,1.7687416077,0.6152115464,0.3074925840,307,19060,18836
21100,1.7671413422,0.6159705520,0.3079470098,307,19060,18836
21110,1.7648295164,0.6156096458,0.3082162738,307,19060,18836
21120,1.7634047270,0.6164382696,0.3086472154,307,19060,18836
21130,1.7604143620,0.6152228117,0.3080115020,307,19060,18833
21140,1.7597296238,0.6172447801,0.3086351752,307,19060,18833
21150,1.7570352554,0.6163462400,0.3086502552,307,19060,18833
21160,1.7553070784,0.6167916059,0.3089328408,307,19060,18833
21170,1.7539004087,0.6175608635,0.3092409670,307,19060,18833
21180,1.7510367632,0.6167084575,0.3095552623,310,19060,18833
21190,1.7507796288,0.6185691953,0.3101343513,310,19060,18833
21200,1.7481129169,0.6180309057,0.3100989759,310,19060,18833
21210,1.7464901209,0.6184419990,0.3103138506,310,19060,18833
21220,1.7442717552,0.6183418036,0.3101898432,310,19060,18833
21230,1.7427223921,0.6188929081,0.3102994561,310,19060,18833
21240,1.7404174805,0.6187618375,0.3102691472,310,19060,18833
21250,1.7388143539,0.6192934513,0.3103471398,310,19060,18833
21260,1.7364015579,0.6191077232,0.3102513850,314,19060,18833
21270,1.7345302105,0.6192622185,0.3118051291,314,19060,18833
21280,1.7312970161,0.6191635132,0.3115075827,314,19060,18833
21290,1.7308609486,0.6202065349,0.3121111095,314,19060,18833
21300,1.7286658287,0.6202098131,0.3121212721,314,19060,18833
21310,1.7272126675,0.6205580831,0.3122240007,312,19060,18833
21320,1.7239458561,0.6204068065,0.3119711876,312,19060,18833
21330,1.7230155468,0.6209261417,0.3123072684,312,19060,18833
21340,1.7200130224,0.6205759048,0.3120973408,312,19060,18833
21350,1.7190979719,0.6209842563,0.3099121451,306,19060,18833
21360,1.7155040503,0.6209266186,0.3094834983,306,19060,18833
21370,1.7144801617,0.6212989688,0.3096230328,306,19060,18833
21380,1.7116301060,0.6216332316,0.3092494011,306,19052,18833
21390,1.7094008923,0.6217544079,0.3090685904,306,19052,18833
21400,1.7086821795,0.6221501231,0.3091774285,309,19052,18833
21410,1.7073801756,0.6223924160,0.3091653585,309,19052,18833
21420,1.7053133249,0.6224699616,0.3089998960,309,19052,18833
21430,1.7025320530,0.6228605509,0.3086423576,309,19052,18833
21440,1.7001571655,0.6228910685,0.3098433316,312,19052,18833
21450,1.6984872818,0.6229891777,0.3098400235,312,19052,18833
21460,1.6975200176,0.6231693625,0.3099799156,312,19052,18833
21470,1.6936243773,0.6230800152,0.3095260561,312,19052,18833
21480,1.6926370859,0.6232168674,0.3097651899,305,19052,18833
21490,1.6890196800,0.6237386465,0.3074576557,305,19052,18833
21500,1.6875088215,0.6238977313,0.3074468672,305,19052,18833
21510,1.6861037016,0.6240357161,0.3074846268,305,19052,18833
21520,1.6841994524,0.6246441007,0.3073717654,305,19052,18833
21530,1.6814378500,0.6246393323,0.3069903851,307,19052,18833
21540,1.6809062958,0.6246952415,0.3071901202,307,19052,18833
21550,1.6780288219,0.6246653795,0.3069080114,307,19052,18833
21560,1.6758176088,0.6246408224,0.3067599535,307,19052,18833
21570,1.6744575500,0.6251613498,0.3084863126,311,19052,18833
21580,1.6718199253,0.6246512532,0.3084193170,311,19052,18833
21590,1.6700849533,0.6246462464,0.3084806204,311,19052,18833
21600,1.6682847738,0.6247078180,0.3085250258,311,19052,18833
21610,1.6661416292,0.6247887015,0.3085001111,311,19052,18833
21620,1.6637938023,0.6249585748,0.3090666234,310,19052,18833
21630,1.6619424820,0.6251114607,0.3091488481,310,19052,18824
21640,1.6606905460,0.6247851849,0.3093917370,310,19052,18824
21650,1.6587677002,0.6249558330,0.3094776273,310,19052,18824
21660,1.6562272310,0.6255338192,0.3084277213,307,19052,18824
21670,1.6542844772,0.6256385446,0.3084565401,307,19052,18824
21680,1.6515229940,0.6252903342,0.3083586097,307,19052,18824
21690,1.6498923302,0.6257042885,0.3084480762,307,19052,18824
21700,1.6475355625,0.6256779432,0.3083996177,307,19052,18824
21710,1.6456073523,0.6265885830,0.3078325093,307,19052,18824
21720,1.6441035271,0.6260275841,0.3080215454,307,19052,18824
21730,1.6425554752,0.6259307265,0.3081790507,307,19052,18824
21740,1.6397391558,0.6264123917,0.3079783618,307,19052,18824
21750,1.6375056505,0.6264187694,0.3083429635,309,19052,18824
21760,1.6358789206,0.6264296770,0.3084319830,309,19052,18824
21770,1.6334983110,0.6265137196,0.3083493412,309,19052,18824
21780,1.6309763193,0.6260652542,0.3082298040,309,19052,18824
21790,1.6293817759,0.6267237663,0.3086004555,309,19052,18824
21800,1.6261221170,0.6262413263,0.3083821535,309,19052,18824
21810,1.6261569262,0.6262742281,0.3088756204,309,19052,18824
21820,1.6225597858,0.6269820929,0.3085398674,309,19052,18824
21830,1.6219501495,0.6263422966,0.3089761734,309,19052,18824
21840,1.6191388369,0.6262903214,0.3084389269,308,19052,18824
21850,1.6169952154,0.6262853742,0.3083848953,308,19052,18824
21860,1.6137572527,0.6261981130,0.3081248701,308,19052,18824
21870,1.6130923033,0.6261810064,0.3084956408,308,19052,18824
21880,1.6123336554,0.6262848973,0.3088777065,309,19063,18824
21890,1.6091971397,0.6264576316,0.3086772263,309,19063,18824
21900,1.6068907976,0.6265838742,0.3085907102,309,19063,18824
21910,1.6037670374,0.6266546845,0.3082851171,309,19063,18824
21920,1.6027306318,0.6266703010,0.3086627722,310,19063,18824
21930,1.6023504734,0.6266230345,0.3091538548,310,19063,18824
21940,1.6014721394,0.6265878081,0.3094152212,310,19063,18824
21950,1.5986881256,0.6271651983,0.3092319965,310,19063,18824
21960,1.5964920521,0.6271049380,0.3091759980,310,19063,18824
21970,1.5936313868,0.6270484924,0.3081294894,307,19063,18824
21980,1.5927981138,0.6265336275,0.3083561957,307,19063,18824
21990,1.5913606882,0.6265398264,0.3084011376,307,19063,18824
22000,1.5884397030,0.6265076399,0.3081072867,307,19063,18824
22010,1.5861734152,0.6264590025,0.3075752258,307,19063,18824
22020,1.5844998360,0.6258812547,0.3075467050,307,19063,18824
22030,1.5822513103,0.6260046363,0.3073962331,307,19063,18824
22040,1.5814046860,0.6261409521,0.3076130748,307,19063,18824
22050,1.5784740448,0.6256398559,0.3072895110,307,19063,18824
22060,1.5770040751,0.6251965761,0.3067989349,306,19063,18824
22070,1.5734555721,0.6252552867,0.3063730597,306,19063,18824
22080,1.5712125301,0.6253392100,0.3061961830,306,19063,18824
22090,1.5688894987,0.6247613430,0.3059858382,306,19063,18824
22100,1.5667136908,0.6247754693,0.3054873943,305,19063,18824
22110,1.5666640997,0.6248610616,0.3058179617,305,19063,18824
22120,1.5626266003,0.6254703403,0.3052617311,305,19063,18824
22130,1.5619477034,0.6256378889,0.3055494130,305,19063,18819
22140,1.5592238903,0.6250594854,0.3052397072,304,19063,18819
22150,1.5578575134,0.6256198287,0.3047668338,304,19063,18819
22160,1.5555663109,0.6237362027,0.3046194315,304,19063,18819
22170,1.5533986092,0.6240882874,0.3044563532,304,19063,18819
22180,1.5505170822,0.6244268417,0.3040802479,304,19063,18819
22190,1.5495387316,0.6250365973,0.3041935265,304,19063,18819
22200,1.5465487242,0.6243917346,0.3038733006,304,19063,18819
22210,1.5455501080,0.6245154738,0.3040257990,304,19063,18819
22220,1.5420213938,0.6243977547,0.3035161793,304,19063,18819
22230,1.5405136347,0.6244430542,0.3022125363,300,19063,18819
22240,1.5376791954,0.6243941188,0.3018609881,300,19063,18819
22250,1.5374065638,0.6240153909,0.3022505641,300,19063,18819
22260,1.5334026814,0.6236649752,0.3016300499,300,19063,18819
22270,1.5332136154,0.6236991286,0.3022130728,301,19063,18819
22280,1.5305279493,0.6233941317,0.3015292585,301,19063,18819
22290,1.5290738344,0.6232591271,0.3015280068,301,19063,18819
22300,1.5262688398,0.6230599284,0.3012272716,301,19063,18819
22310,1.5246685743,0.6230877638,0.3012413681,301,19063,18819
22320,1.5217055082,0.6230797172,0.3012967408,302,19063,18819
22330,1.5201209784,0.6232575774,0.3013123870,302,19063,18819
22340,1.5191154480,0.6228895783,0.3014983833,302,19063,18819
22350,1.5169098377,0.6229453087,0.3013794422,302,19063,18819
22360,1.5152631998,0.6229816079,0.3028104305,305,19063,18819
22370,1.5123693943,0.6228392124,0.3026863039,305,19063,18819
22380,1.5106401443,0.6227998137,0.3028005660,305,19063,18819
22390,1.5077254772,0.6225642562,0.3025951982,305,19045,18819
22400,1.5060379505,0.6224313974,0.3027769625,305,19045,18819
22410,1.5025151968,0.6221271157,0.3046372235,308,19045,18819
22420,1.5016397238,0.6220883727,0.3051812053,308,19045,18819
22430,1.4989448786,0.6224436760,0.3052139580,308,19045,18819
22440,1.4968127012,0.6217238307,0.3054052293,308,19045,18819
22450,1.4941854477,0.6214979291,0.3036652803,301,19045,18819
22460,1.4927469492,0.6214009523,0.3039236963,301,19045,18819
22470,1.4900112152,0.6212237477,0.3038556576,301,19045,18819
22480,1.4885116816,0.6212145686,0.3041416407,301,19045,18819
22490,1.4857251644,0.6205698848,0.3040059805,304,19045,18819
22500,1.4835257530,0.6205775738,0.3040660918,304,19045,18819
22510,1.4806835651,0.6205505133,0.3039541543,304,19045,18819
22520,1.4791914225,0.6205662489,0.3042292297,304,19045,18819
22530,1.4764049053,0.6187099218,0.3040745258,304,19045,18819
22540,1.4749531746,0.6186152697,0.3054733872,307,19045,18819
22550,1.4722408056,0.6185864806,0.3054714501,307,19045,18819
22560,1.4707580805,0.6174176931,0.3056957126,307,19045,18819
22570,1.4693176746,0.6174664497,0.3059953153,307,19045,18819
22580,1.4664514065,0.6170148253,0.3059300184,306,19045,18819
22590,1.4648302794,0.6142510176,0.3060285151,306,19045,18819
22600,1.4626442194,0.6154494882,0.3063725233,306,19045,18819
22610,1.4610036612,0.6156053543,0.3066127598,306,19045,18819
22620,1.4572066069,0.6147649884,0.3062632978,301,19045,18819
22630,1.4555599689,0.6144296527,0.3042502403,301,19045,18817
22640,1.4532244205,0.6145791411,0.3041471541,301,19045,18817
22650,1.4523183107,0.6140925884,0.3044327497,301,19045,18817
22660,1.4495874643,0.6128981113,0.3042115271,301,19045,18817
22670,1.4483321905,0.6128107905,0.3042623997,304,19045,18817
22680,1.4450520277,0.6125610471,0.3039630353,304,19045,18817
22690,1.4436367750,0.6119986773,0.3040757179,304,19045,18817
22700,1.4408466816,0.6106896996,0.3037945032,304,19045,18817
22710,1.4393552542,0.6112777591,0.3039861917,304,19045,18817
22720,1.4358612299,0.6105338931,0.3035968542,304,19045,18817
22730,1.4348903894,0.6108096242,0.3038622141,304,19045,18817
22740,1.4314811230,0.6100044250,0.3034209311,304,19045,18817
22750,1.4311622381,0.6104619503,0.3040471375,304,19045,18817
22760,1.4284677505,0.6102292538,0.3038614094,304,19045,18817
22770,1.4263510704,0.6100715995,0.3037923872,304,19045,18817
22780,1.4241154194,0.6092706919,0.3037196994,304,19045,18817
22790,1.4224915504,0.6091414690,0.3038201034,304,19045,18817
22800,1.4198466539,0.6086121202,0.3017807603,299,19045,18817
22810,1.4194034338,0.6089582443,0.3020655513,299,19045,18817
22820,1.4172912836,0.6092716455,0.3019118607,299,19045,18817
22830,1.4144694805,0.6083219647,0.3015883267,299,19045,18817
22840,1.4127411842,0.6083080769,0.3015769422,302,19045,18817
22850,1.4110213518,0.6082838178,0.3017502725,302,19045,18817
22860,1.4092748165,0.6082461476,0.3017205298,302,19045,18817
22870,1.4069104195,0.6074333787,0.3015371263,302,19045,18817
22880,1.4046219587,0.6071352363,0.3013466001,302,19045,18817
22890,1.4022802114,0.6068204045,0.3018722236,303,19035,18817
22900,1.3998464346,0.6059647799,0.3017272353,303,19035,18817
22910,1.3981300592,0.6059133410,0.3018159568,303,19035,18817
22920,1.3964726925,0.6058661938,0.3019300997,303,19035,18817
22930,1.3937610388,0.6050367355,0.3021788299,303,19035,18817
22940,1.3927866220,0.6053195596,0.3024858236,303,19035,18817
22950,1.3896046877,0.6050993800,0.3022263944,303,19035,18817
22960,1.3881514072,0.6053318977,0.3024553657,303,19035,18817
22970,1.3859957457,0.6047886610,0.3024499416,303,19035,18817
22980,1.3843972683,0.6042155027,0.3031959534,304,19035,18817
22990,1.3821977377,0.6047068834,0.3032432199,304,19035,18817
23000,1.3799152374,0.6045138836,0.3032455444,304,19035,18817
23010,1.3770298958,0.6035456657,0.3030541241,304,19035,18817
23020,1.3759027719,0.6035630703,0.3025280535,301,19035,18817
23030,1.3736948967,0.6033644080,0.3025179505,301,19035,18817
23040,1.3727300167,0.6034384370,0.3028449416,301,19035,18817
23050,1.3700915575,0.6031940579,0.3027251661,301,19035,18817
23060,1.3680814505,0.6005724072,0.3027095199,304,19035,18817
23070,1.3666043282,0.6006698012,0.3034045100,304,19035,18817
23080,1.3638648987,0.6013624668,0.3033911288,304,19035,18817
23090,1.3622701168,0.6017237902,0.3035724461,304,19035,18817
23100,1.3600308895,0.6020337343,0.3035638928,304,19035,18817
23110,1.3583077192,0.6023314595,0.3038158715,304,19035,18817
23120,1.3559304476,0.6011204123,0.3038450181,304,19035,18817
23130,1.3547908068,0.6012112498,0.3041486442,304,19035,18814
23140,1.3519133329,0.6002300978,0.3039978147,304,19035,18814
23150,1.3508723974,0.6001805067,0.3046349287,305,19035,18814
23160,1.3474606276,0.5996609926,0.3044370711,305,19035,18814
23170,1.3458288908,0.5988705754,0.3046326637,305,19035,18814
23180,1.3442418575,0.5989310145,0.3048799038,305,19035,18814
23190,1.3433551788,0.5991889834,0.3053382039,305,19035,18814
23200,1.3382209539,0.5981912613,0.3043214381,304,19035,18814
23210,1.3372020721,0.5979373455,0.3047332168,304,19035,18814
23220,1.3349653482,0.5982105136,0.3047664165,304,19035,18814
23230,1.3334708214,0.5970547795,0.3050004542,304,19035,18814
23240,1.3308136463,0.5963611603,0.3045005798,304,19035,18814
23250,1.3299813271,0.5958418846,0.3048136234,304,19035,18814
23260,1.3267356157,0.5963668227,0.3046209812,304,19035,18814
23270,1.3252385855,0.5965227485,0.3048260808,304,19035,18814
23280,1.3231774569,0.5958892107,0.3048387468,301,19035,18814
23290,1.3223239183,0.5961564183,0.3035104573,301,19035,18814
23300,1.3219684362,0.5964449644,0.3037489653,301,19035,18814
23310,1.3191468716,0.5950009227,0.3035703599,301,19035,18814
23320,1.3167458773,0.5942186713,0.3033800423,301,19035,18814
23330,1.3141887188,0.5940133333,0.3038730025,305,19035,18814
23340,1.3122321367,0.5952209234,0.3038923740,305,19035,18814
23350,1.3103600740,0.5938761830,0.3039214313,305,19035,18814
23360,1.3098660707,0.5941112638,0.3043425083,305,19035,18814
23370,1.3065221310,0.5939285159,0.3039672375,304,19035,18814
23380,1.3062502146,0.5929811001,0.3043482006,304,19029,18814
23390,1.3029980659,0.5935816169,0.3041118979,304,19029,18814
23400,1.3021198511,0.5939421654,0.3044060171,304,19029,18814
23410,1.2993692160,0.5932242274,0.3041799664,304,19029,18814
23420,1.2976665497,0.5925427079,0.3049695492,306,19029,18814
23430,1.2946792841,0.5922302008,0.3047922254,306,19029,18814
23440,1.2928701639,0.5907474160,0.3048921824,306,19029,18814
23450,1.2910495996,0.5933836699,0.3052320182,306,19029,18814
23460,1.2895032167,0.5913760066,0.3053295612,305,19029,18814
23470,1.2873784304,0.5914243460,0.3053787947,305,19029,18814
23480,1.2865276337,0.5917415023,0.3057600260,305,19029,18814
23490,1.2833747864,0.5888639092,0.3055140078,305,19029,18814
23500,1.2817502022,0.5912348032,0.3059855103,305,19029,18814
23510,1.2789667845,0.5913248062,0.3054380119,305,19029,18814
23520,1.2773128748,0.5909293294,0.3055593371,305,19029,18814
