Time,X,Y,Z,Zrange,Gas1L,Gas1R
3880,0.0061931098,0.0220269188,0.1588200331,147,17604,17406
3890,0.0026022969,0.0242242012,0.1615109742,147,17604,17406
3900,0.0022887522,0.0235222075,0.1638937294,147,17604,17406
3910,0.0024287368,0.0245221127,0.1666297913,167,17604,17406
3920,0.0027306699,0.0246811006,0.1686646491,167,17604,17406
3930,0.0023391962,0.0251388177,0.1704120338,167,17604,17406
3940,0.0023606466,0.0250214897,0.1722981036,167,17604,17406
3950,0.0028095632,0.0260228775,0.1709234267,166,17604,17406
3960,0.0026293301,0.0259584635,0.1726266295,166,17604,17406
3970,0.0027250994,0.0257163178,0.1742829382,166,17604,17406
3980,0.0026345239,0.0250145160,0.1759365052,166,17604,17406
3990,0.0024049319,0.0259702653,0.1778115779,175,17604,17406
4000,-0.0028000337,0.0257463921,0.1788894236,175,17604,17406
4010,-0.0026562386,0.0257610902,0.1813060343,175,17604,17406
4020,-0.0028155826,0.0259014647,0.1833173633,175,17604,17406
4030,-0.0021908504,0.0261919256,0.1855930090,175,17604,17406
4040,-0.0017262457,0.0266322624,0.1876725256,188,17604,17406
4050,-0.0010140168,0.0270439256,0.1893594414,188,17604,17406
4060,-0.0012214191,0.0278596003,0.1910450459,188,17596,17406
4070,-0.0029953157,0.0271782652,0.1933375597,188,17596,17406
4080,-0.0021233885,0.0278063528,0.1931801438,190,17596,17406
4090,-0.0025051034,0.0277949907,0.1948766410,190,17596,17406
4100,-0.0027045971,0.0266838074,0.1966032088,190,17596,17406
4110,-0.0030432132,0.0259864796,0.1981808543,190,17596,17406
4120,-0.0039705699,0.0267817192,0.2000482827,190,17596,17406
4130,-0.0043391455,0.0257016588,0.2008074969,198,17596,17406
4140,-0.0045773829,0.0247261692,0.2022431940,198,17596,17406
4150,-0.0046219677,0.0274452362,0.2045853436,198,17596,17406
4160,-0.0045549343,0.0232692398,0.2067362219,198,17596,17406
4170,-0.0047597811,0.0282320194,0.2088994384,206,17596,17406
4180,-0.0038888529,0.0292595997,0.2103272527,206,17596,17406
4190,-0.0036075213,0.0270464029,0.2126770318,206,17596,17406
4200,-0.0060255420,0.0314692333,0.2144906223,206,17596,17406
4210,-0.0029283990,0.0283179749,0.2172068655,215,17596,17406
4220,-0.0035396656,0.0380980521,0.2185754627,215,17596,17406
4230,-0.0033300661,0.0398415476,0.2198390067,215,17596,17406
4240,-0.0038111559,0.0389817841,0.2234145850,215,17596,17406
4250,-0.0032824446,0.0383360535,0.2261289805,215,17596,17406
4260,-0.0033032640,0.0372812524,0.2279476821,227,17596,17406
4270,-0.0026041404,0.0384078063,0.2296534926,227,17596,17406
