Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
3350,0.0092664957,0.5111637115,0.0770827979,19,18122,17953
3360,0.0183327962,0.5094701052,0.0812927634,19,18122,17953
3370,0.0061555258,0.5111839175,0.0767419860,22,18122,17953
3380,0.0163477194,0.5110051632,0.0873170942,22,18122,17953
3390,0.0173619464,0.5115810633,0.0881767869,22,18122,17953
3400,0.0129677029,0.5110162497,0.0933921188,22,18122,17953
3410,0.0264611710,0.5094650984,0.0657647178,21,18122,17953
3420,0.0271534510,0.5089527369,0.0658338740,21,18122,17953
3430,0.0181954876,0.5112838745,0.0830286965,21,18122,17953
3440,0.0182414930,0.5113831162,0.0840212777,21,18122,17954
3450,0.0172932465,0.5108416080,0.0855107233,17,18122,17954
3460,0.0139661776,0.5122452974,0.0599629954,17,18122,17954
3470,0.0136120887,0.5125195980,0.0594713502,17,18122,17954
3480,0.0209817942,0.5115475059,0.0655368119,17,18122,17954
3490,0.0240220111,0.5084012151,0.0974263325,17,18122,17954
3500,0.0257919449,0.5077483058,0.0685287043,17,18122,17954
3510,0.0471063890,0.5066028237,0.0357003249,17,18122,17954
3520,0.0431733057,0.5064435005,0.0688109696,17,18122,17954
3530,0.0445600152,0.5065847635,0.0753096938,17,18122,17954
3540,0.0443988889,0.5068485737,0.0609855652,17,18122,17954
3550,0.0461042337,0.5051178336,0.0632295981,17,18122,17954
3560,0.0374922082,0.5061163306,0.0742123574,17,18122,17954
3570,0.0485421494,0.5087566376,0.0799427703,17,18122,17954
3580,0.0506815091,0.5095422864,0.0808107108,17,18122,17954
3590,0.0472668111,0.5095360279,0.0738492981,16,18122,17954
3600,0.0340837240,0.5099434853,0.0748923272,16,18122,17954
3610,0.0343144052,0.5103511810,0.0759329200,16,18122,17954
3620,0.0255792495,0.5136663318,0.0653643310,16,18122,17954
3630,0.0230658501,0.5148481727,0.0515858606,16,18122,17954
3640,0.0276266541,0.5147243738,0.0650152192,16,18122,17954
3650,0.0273879394,0.5154203176,0.0652885661,16,18122,17954
3660,0.0296305846,0.5154303312,0.0678643212,16,18122,17954
3670,0.0254693348,0.5135242343,0.0669382662,19,18122,17954
3680,0.0239641033,0.5132954121,0.0518336743,19,18153,17954
3690,0.0299458783,0.5133559704,0.0571473800,19,18153,17954
3700,0.0289607011,0.5145350695,0.0626356378,19,18153,17954
3710,0.0326515399,0.5153955221,0.0629803240,19,18153,17954
3720,0.0324484967,0.5156149864,0.0482207239,21,18153,17954
3730,0.0317304060,0.5149035454,0.0489707105,21,18153,17954
3740,0.0325382203,0.5164467096,0.0877444148,21,18153,17954
3750,0.0326182730,0.5171031952,0.0893654227,21,18153,17954
3760,0.0221863352,0.5182244182,0.0614617169,19,18153,17954
3770,0.0203145146,0.5194392800,0.0582395941,19,18153,17954
3780,0.0250151530,0.5270679593,0.0348320529,19,18153,17954
3790,0.0244087093,0.5298298001,0.0329705551,19,18153,17954
3800,0.0123836733,0.5331619382,0.0212093387,19,18153,17954
3810,0.0106325634,0.5362042189,0.0171694756,16,18153,17954
