Time,X,Y,Z,Gas1L,Gas1R
42800,0.8665282726,0.5342980027,0.3067053258,19237,19173
42900,0.8512337804,0.5349012017,0.3068903685,19234,19173
43000,0.8405399919,0.5342884660,0.3052631617,19234,19173
43100,0.8331315517,0.5350291133,0.3050982654,19234,19179
43200,0.8284654617,0.5363389850,0.3053211272,19234,19179
43300,0.8251069188,0.5394835472,0.3033985794,19234,19179
43400,0.8203434944,0.5400754809,0.3020639420,19242,19179
43500,0.8118479252,0.5413859487,0.3013012707,19242,19179
43600,0.7997322679,0.5432192087,0.2994063199,19242,19187
43700,0.7819592357,0.5452561975,0.2998692393,19242,19187
43800,0.7640570998,0.5463758111,0.3004395366,19242,19187
43900,0.7481728792,0.5474289656,0.2990989387,19245,19187
44000,0.7380836010,0.5480325818,0.2995202541,19245,19187
44100,0.7314725518,0.5474022031,0.2988817990,19245,19190
44200,0.7292614579,0.5471974611,0.3019819558,19245,19190
44300,0.7254782319,0.5459824204,0.3037582040,19245,19190
44400,0.7223582268,0.5453823209,0.3059484959,19254,19190
44500,0.7161266804,0.5449531078,0.3045558929,19254,19190
44600,0.7041767836,0.5445409417,0.3022575080,19254,19196
44700,0.6880223751,0.5445334315,0.2985730171,19254,19196
44800,0.6691703796,0.5447821617,0.2991586924,19254,19196
44900,0.6538890004,0.5435833335,0.3012460768,19263,19196
45000,0.6426714063,0.5417693257,0.3057979345,19263,19196
45100,0.6343383789,0.5410455465,0.3052068055,19263,19203
45200,0.6315199137,0.5408052802,0.3023332655,19263,19203
45300,0.6287226677,0.5400349498,0.3012406230,19263,19203
45400,0.6268869638,0.5387212634,0.3018515408,19261,19203
45500,0.6210601330,0.5382081270,0.3041458726,19261,19203
45600,0.6104360223,0.5375289917,0.3061470687,19261,19201
45700,0.5952240825,0.5373427272,0.3050860167,19261,19201
45800,0.5795047283,0.5380899906,0.3014458418,19261,19201
