Time,X,Y,Z,Gas1L,Gas1R
34300,0.8037348986,0.6283807755,0.9513573050,18018,18169
34400,0.8001115918,0.6273964643,0.9509513378,18018,18169
34500,0.7869018316,0.6348311901,0.9480839372,18018,18169
34600,0.7806130052,0.6404429078,0.9493830800,18018,18170
34700,0.7781171203,0.6420277357,0.9461860657,18018,18170
34800,0.7708526850,0.6445491910,0.9439820647,18037,18170
34900,0.7588385344,0.6473447084,0.9431179762,18037,18170
35000,0.7511670589,0.6483817697,0.9450156093,18037,18170
35100,0.7361375690,0.6525214911,0.9498817325,18037,18177
35200,0.7213541865,0.6615613103,0.9556005597,18037,18177
35300,0.7116693258,0.6589296460,0.9582850337,18054,18177
35400,0.7000909448,0.6587905884,0.9537590742,18054,18177
35500,0.6853358746,0.6648229361,0.9520820975,18054,18177
35600,0.6811400652,0.6683289409,0.9479511380,18054,18172
35700,0.6759049892,0.6699274778,0.9459081292,18054,18172
35800,0.6659510732,0.6670309305,0.9479492903,18083,18172
35900,0.6548101902,0.6665534377,0.9465394020,18083,18172
36000,0.6438583732,0.6689530015,0.9466448426,18083,18172
36100,0.6279221177,0.6706985831,0.9496374726,18083,18178
36200,0.6070569754,0.6727129817,0.9505310655,18083,18178
36300,0.5965252519,0.6775346398,0.9525635242,18101,18178
36400,0.5931558013,0.6769971848,0.9550212026,18101,18178
36500,0.5736138225,0.6771755815,0.9547038674,18101,18178
36600,0.5776588917,0.6764342785,0.9523295164,18101,18179
36700,0.5743591189,0.6746707559,0.9508264065,18101,18179
36800,0.5702580214,0.6713033319,0.9520250559,18126,18179
36900,0.5602267981,0.6710581183,0.9529250264,18126,18179
37000,0.5497303605,0.6714949608,0.9544036984,18126,18179
37100,0.5362501144,0.6753110886,0.9526914358,18126,18181
37200,0.5196189284,0.6781857610,0.9557486176,18126,18181
37300,0.5012247562,0.6759528518,0.9553841949,18130,18181
37400,0.4952322841,0.6768977642,0.9540254474,18130,18181
37500,0.4881849587,0.6778778434,0.9537977576,18130,18181
37600,0.4815949798,0.6784103513,0.9546267390,18130,18183
37700,0.4798896909,0.6752320528,0.9547724724,18130,18183
37800,0.4761526287,0.6738495827,0.9510964751,18140,18183
37900,0.4614834189,0.6792154908,0.9501016140,18140,18183
38000,0.4448755383,0.6730199456,0.9486387372,18140,18183
38100,0.4362046719,0.6705180407,0.9475990534,18140,18188
38200,0.4220887125,0.6648573279,0.9484086037,18140,18188
38300,0.4055255949,0.6618157625,0.9532207251,18147,18188
38400,0.3939740956,0.6599832773,0.9587533474,18147,18188
38500,0.3893139958,0.6599967480,0.9590581656,18147,18188
38600,0.3825025260,0.6632515788,0.9555217028,18147,18189
38700,0.3813053071,0.6610271335,0.9537701607,18147,18189
38800,0.3767790496,0.6591965556,0.9524521232,18156,18189
38900,0.3697005510,0.6563500762,0.9539582133,18156,18189
39000,0.3546455204,0.6520442963,0.9560161829,18156,18189
39100,0.3458787799,0.6502780914,0.9542679191,18156,18189
39200,0.3329374492,0.6486105323,0.9548961520,18156,18189
39300,0.3168645799,0.6463822126,0.9583727121,18166,18189
39400,0.3053936362,0.6454588175,0.9566970468,18166,18189
39500,0.2975634336,0.6440705657,0.9544084668,18166,18189
39600,0.2804568708,0.6412361860,0.9560598731,18166,18194
39700,0.2816845775,0.6387741566,0.9541017413,18166,18194
39800,0.2758642137,0.6385134459,0.9550396800,18175,18194
39900,0.2693024278,0.6364309788,0.9556379318,18175,18194
40000,0.2607444227,0.6343243122,0.9573761225,18175,18194
40100,0.2472866178,0.6341482997,0.9542486668,18175,18202
40200,0.2335631102,0.6336241961,0.9507262111,18175,18202
40300,0.2199325264,0.6335390806,0.9512770176,18184,18202
40400,0.2107011825,0.6316999197,0.9548762441,18184,18202
40500,0.2055503130,0.6306310892,0.9564772844,18184,18202
40600,0.2019334584,0.6453254819,0.9517745376,18184,18193
40700,0.2030016482,0.6400728226,0.9507023096,18184,18193
40800,0.1990608722,0.6424300075,0.9482195973,18193,18193
40900,0.2031819075,0.6599731445,0.9476045966,18193,18193
41000,0.2044348866,0.6734948158,0.9500862956,18193,18193
41100,0.2065710574,0.6889573932,0.9504244924,18193,18195
41200,0.2065355927,0.7071537971,0.9557387829,18193,18195
41300,0.2093259841,0.7283312082,0.9566151500,18195,18195
41400,0.2116923332,0.7401354313,0.9551898837,18195,18195
41500,0.2101131380,0.7444016337,0.9515750408,18195,18195
41600,0.2141817659,0.7432901263,0.9481599927,18195,18201
41700,0.2056115568,0.7425692081,0.9383196235,18195,18201
41800,0.2090711743,0.7382520437,0.9338101149,18206,18201
41900,0.2079814076,0.7464390397,0.9342672825,18206,18201
42000,0.2066008300,0.7581340671,0.9397318959,18206,18201
42100,0.2062473297,0.7748676538,0.9506391287,18206,18193
42200,0.2020608187,0.7943991423,0.9582241178,18206,18193
42300,0.2014018744,0.8136779666,0.9624224901,18207,18193
42400,0.2037024200,0.8237794042,0.9611510634,18207,18193
42500,0.2002794296,0.8367894292,0.9569596052,18207,18193
42600,0.2023450881,0.8399372101,0.9517943263,18207,18187
42700,0.2044707984,0.8514969945,0.9365130663,18207,18187
42800,0.2057717592,0.8500799537,0.9326167107,18213,18187
42900,0.2088649124,0.8559278846,0.9380355477,18213,18187
43000,0.2084612697,0.8666439652,0.9437590837,18213,18187
43100,0.2108645290,0.8829852343,0.9500419497,18213,18185
43200,0.2133001685,0.8946173787,0.9547240138,18213,18185
43300,0.2149861753,0.9116144776,0.9593804479,18208,18185
43400,0.2123582959,0.9241351485,0.9613707066,18208,18185
43500,0.2140758485,0.9338009953,0.9574034214,18208,18185
43600,0.2132983208,0.9359494448,0.9564283490,18208,18191
43700,0.2135718912,0.9411066771,0.9501167536,18208,18191
43800,0.2145725340,0.9450302124,0.9438881278,18214,18191
43900,0.2153582871,0.9507234693,0.9408031106,18214,18191
44000,0.2134731114,0.9558982849,0.9419959188,18214,18191
44100,0.2130062580,0.9690496922,0.9483656883,18214,18194
44200,0.2116510570,0.9843050838,0.9508128166,18214,18194
44300,0.2102646232,1.0107458830,0.9560244679,18216,18194
44400,0.2114589363,1.0199652910,0.9581518173,18216,18194
44500,0.2125661522,1.0364254713,0.9553287029,18216,18194
44600,0.2140971273,1.0500485897,0.9522600770,18216,18195
44700,0.2127893865,1.0515699387,0.9477457404,18216,18195
44800,0.2144874185,1.0491521358,0.9422241449,18217,18195
44900,0.2142074108,1.0614980459,0.9433658123,18217,18195
45000,0.2155052274,1.0684869289,0.9497825503,18217,18195
45100,0.2172545642,1.0826599598,0.9528659582,18217,18197
45200,0.2185380459,1.0869469643,0.9545178413,18217,18197
45300,0.2201306820,1.1026566029,0.9574052691,18213,18197
45400,0.2237265408,1.1219292879,0.9606129527,18213,18197
