Time,X,Y,Z,Gas1L,Gas1R
46200,0.1060796380,1.2802646160,0.9530778527,18409,18334
46300,0.1221522689,1.2825369835,0.9517773390,18413,18334
46401,0.1350464076,1.2805017233,0.9520027041,18413,18334
46500,0.1440608352,1.2791652679,0.9566967487,18413,18317
46600,0.1455966383,1.2842990160,0.9559706450,18413,18317
46700,0.1543591321,1.2808089256,0.9528648853,18413,18317
46800,0.1542842686,1.2860488892,0.9496720433,18402,18317
46900,0.1592801511,1.2876496315,0.9466501474,18402,18317
47000,0.1622168571,1.2872453928,0.9460056424,18402,18317
47100,0.1702934057,1.2893195152,0.9457256794,18402,18317
47200,0.1828327030,1.2904930115,0.9497663379,18402,18317
47300,0.1942421347,1.2912032604,0.9522354007,18406,18317
47400,0.2031679749,1.2950224876,0.9512843490,18406,18317
47500,0.2193873972,1.2912416458,0.9513631463,18406,18307
47600,0.2302951515,1.2933075428,0.9488869309,18406,18307
47700,0.2372936308,1.2945090532,0.9479482174,18406,18307
47800,0.2446151525,1.2977507114,0.9475877881,18400,18307
47900,0.2478761375,1.2994894981,0.9483562112,18400,18307
48000,0.2538680732,1.3034769297,0.9517845511,18400,18297
48100,0.2648679912,1.3024134636,0.9542967677,18400,18297
48200,0.2794032395,1.2985675335,0.9582527280,18400,18297
48300,0.2934811115,1.3008202314,0.9611871243,18395,18297
48400,0.3087235093,1.2986700535,0.9577317238,18395,18297
48500,0.3266235590,1.3007962704,0.9534012675,18395,18304
48600,0.3336716890,1.3029433489,0.9560249448,18395,18304
48700,0.3394003808,1.3054744005,0.9551982880,18395,18304
48800,0.3479324579,1.3045917749,0.9539959431,18393,18304
48900,0.3508378565,1.3071737289,0.9508079290,18393,18304
49000,0.3576986492,1.3059467077,0.9482492208,18393,18297
49100,0.3654585183,1.3052388430,0.9515472651,18393,18297
49200,0.3767212331,1.3034852743,0.9533974528,18393,18297
49300,0.3936395347,1.3035292625,0.9595700502,18389,18297
49400,0.4073519111,1.3024281263,0.9583113790,18389,18297
49500,0.4265525639,1.3044531345,0.9556425810,18389,18291
49600,0.4344161451,1.3035990000,0.9549050331,18389,18291
49700,0.4401242435,1.3072528839,0.9536291957,18389,18291
49800,0.4499357641,1.3089158535,0.9511868954,18388,18291
49900,0.4527589083,1.3132386208,0.9514190555,18388,18291
50000,0.4578652382,1.3163318634,0.9530754089,18388,18296
50100,0.4648329616,1.3127980232,0.9508641958,18388,18296
50200,0.4738641083,1.3137274981,0.9512491226,18388,18296
50300,0.4945973456,1.3126209974,0.9494023919,18386,18296
50400,0.5107275844,1.3087652922,0.9498126507,18386,18296
50500,0.5273513794,1.3116014004,0.9497641325,18386,18294
50600,0.5339359045,1.3109817505,0.9519057274,18386,18294
50700,0.5443844795,1.3128813505,0.9512292147,18386,18294
50800,0.5493143201,1.3141649961,0.9523841143,18388,18294
50900,0.5518695116,1.3138343096,0.9508898258,18388,18294
51000,0.5566610694,1.3129529953,0.9499922991,18388,18300
51101,0.5676891804,1.3162219524,0.9499515891,18388,18300
51200,0.5770494938,1.3130142689,0.9509939551,18388,18300
51300,0.5929076672,1.3132848740,0.9500023723,18393,18300
51400,0.6141256690,1.3135396242,0.9489861727,18393,18300
51500,0.6305252910,1.3170570135,0.9479331374,18393,18305
51600,0.6461418867,1.3125919104,0.9497932196,18393,18305
51701,0.6507112980,1.3135068417,0.9527354240,18393,18305
51800,0.6581059098,1.3105679750,0.9537431002,18404,18305
51900,0.6601622105,1.3056324720,0.9523309469,18404,18305
52001,0.6647341251,1.3063415289,0.9474228621,18404,18306
52100,0.6699197292,1.3028434515,0.9473326802,18404,18306
52200,0.6797713041,1.3006176949,0.9508236647,18404,18306
52300,0.6961637139,1.2977715731,0.9512670040,18419,18306
52400,0.7070035934,1.2932151556,0.9561902285,18419,18306
52500,0.7222843170,1.2915617228,0.9585142732,18419,18315
52601,0.7328481674,1.2915052176,0.9631809592,18419,18315
52700,0.7389702797,1.2912847996,0.9628765583,18419,18315
52800,0.7440689206,1.2893193960,0.9607445598,18426,18315
52901,0.7518135905,1.2842464447,0.9573965669,18426,18315
53000,0.7589327097,1.2886837721,0.9558927417,18426,18308
53100,0.7624087930,1.2885295153,0.9547882676,18426,18308
53200,0.7644645572,1.2854313850,0.9537559748,18426,18308
53300,0.7770944238,1.2881429195,0.9575111866,18431,18308
53400,0.7908425331,1.2910419703,0.9578998685,18431,18308
53500,0.8000450134,1.2916092873,0.9585938454,18431,18300
53600,0.8119289875,1.2924145460,0.9585318565,18431,18300
53700,0.8265851140,1.2866995335,0.9548031092,18431,18300
53801,0.8286793828,1.2862240076,0.9541982412,18416,18300
53900,0.8403584957,1.2909961939,0.9540910125,18416,18300
54000,0.8369573355,1.2878352404,0.9526381493,18416,18280
54100,0.8432539105,1.2886128426,0.9511610270,18416,18280
54200,0.8478513956,1.2884626389,0.9575515985,18416,18280
54300,0.8618373871,1.2899265289,0.9578756690,18352,18280
54400,0.8740858436,1.2937608957,0.9536803365,18352,18280
54500,0.8867198825,1.2973420620,0.9529728889,18352,18265
54600,0.9017823339,1.2972151041,0.9561008215,18352,18265
54700,0.9117668271,1.2975893021,0.9619844556,18352,18265
54800,0.9152522087,1.3000742197,0.9575352073,18315,18265
54900,0.9314060807,1.3004398346,0.9515855908,18315,18265
55000,0.9335072041,1.3003832102,0.9520097971,18315,18261
55100,0.9374567866,1.3003046513,0.9520217776,18315,18261
55201,0.9459117651,1.3021503687,0.9502574801,18315,18261
55300,0.9636257887,1.3040379286,0.9495779276,18310,18261
55400,0.9691857696,1.3061726093,0.9485842586,18310,18261
55500,0.9869907498,1.3071153164,0.9500598311,18310,18270
55600,1.0068434477,1.3011929989,0.9547505975,18310,18270
55700,1.0120965242,1.3028603792,0.9564453959,18310,18270
55800,1.0202958584,1.3038744926,0.9565158486,18318,18270
55900,1.0264724493,1.3035478592,0.9515566230,18318,18270
56000,1.0322809219,1.3067008257,0.9480497837,18318,18277
56100,1.0426930189,1.3057863712,0.9477272034,18318,18277
